Date,Shift,Batch ID,Model,Dashboard Type,Display Resolution,Backlight Brightness (nits),Touch Screen Sensitivity (ms),Button Press Response (ms),Wiring Harness Check,CAN Bus Signal Integrity,Boot Time (sec),Software Version,Warning Light Cycle OK,Touch Calibration Status,Tested RPM Reading,Tested Speed Reading (km/h),Tested Fuel Level (%),Tester ID,Pass/Fail
2025-10-14,Shift 2,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-10-14,Shift 2,DASH9075,Corolla,Digital,800x480,431.5,43.71,19.79,Pass,Fail,7.71,v1.26.0,No,Calibrated,5661.0,227.0,90.5,EMP456,Pass
2025-10-15,Shift 1,DASH8696,Yaris,Digital,1280x720,431.1,48.37,26.14,Pass,Fail,7.18,v1.26.0,Yes,Not Calibrated,6390.0,78.0,33.2,EMP188,Pass
2025-10-15,Shift 1,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-10-15,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-10-15,Shift 2,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-10-15,Shift 2,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-10-15,Shift 2,DASH8028,RAV4,Digital,1280x720,430.7,31.59,35.05,Fail,Pass,9.74,v1.27.1,Yes,Calibrated,6800.0,9.0,24.4,EMP720,Pass
2025-10-16,Shift 1,DASH3972,Camry,Digital,1024x600,494.3,36.22,18.34,Pass,Fail,2.82,v1.26.0,Yes,Calibrated,3962.0,30.0,80.1,EMP109,Pass
2025-10-16,Shift 1,DASH9468,Highlander,Analog,1280x720,277.2,11.47,15.88,Pass,Pass,3.49,v1.25.3,No,Not Calibrated,2396.0,46.0,36.2,EMP351,Pass
2025-10-16,Shift 1,DASH7313,Camry,Hybrid,1024x600,455.4,32.74,20.9,Fail,Pass,8.21,v1.27.1,Yes,Calibrated,5650.0,151.0,7.4,EMP533,Pass
2025-10-16,Shift 2,DASH1178,Tacoma,Hybrid,1280x720,298.2,25.69,33.71,Fail,Fail,7.94,v1.24.7,No,Calibrated,1412.0,217.0,11.3,EMP916,Pass
2025-10-16,Shift 2,DASH9666,Yaris,Digital,1280x720,495.7,24.49,12.97,Pass,Fail,2.24,v1.27.1,Yes,Not Calibrated,5587.0,67.0,31.3,EMP566,Pass
2025-10-16,Shift 2,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-10-17,Shift 1,DASH8028,RAV4,Digital,1280x720,430.7,31.59,35.05,Fail,Pass,9.74,v1.27.1,Yes,Calibrated,6800.0,9.0,24.4,EMP720,Pass
2025-10-17,Shift 1,DASH6444,Camry,Digital,1024x600,326.4,21.22,32.61,Pass,Pass,4.63,v1.27.1,No,Not Calibrated,2610.0,223.0,97.2,EMP973,Pass
2025-10-17,Shift 1,DASH6182,Corolla,Hybrid,800x480,359.8,48.47,32.91,Pass,Fail,6.8,v1.27.1,No,Not Calibrated,5172.0,11.0,20.1,EMP763,Pass
2025-10-17,Shift 2,DASH8565,RAV4,Digital,1024x600,298.8,15.87,34.68,Fail,Pass,5.8,v1.27.1,No,Calibrated,5935.0,212.0,59.5,EMP263,Pass
2025-10-17,Shift 2,DASH3225,Tacoma,Digital,1024x600,438.4,13.18,20.06,Fail,Fail,3.97,v1.26.0,Yes,Not Calibrated,6081.0,125.0,49.8,EMP342,Pass
2025-10-17,Shift 2,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-10-18,Shift 1,DASH2645,Tacoma,Digital,800x480,459.2,16.63,39.83,Fail,Pass,3.38,v1.24.7,No,Calibrated,4986.0,182.0,12.7,EMP623,Pass
2025-10-18,Shift 1,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-10-18,Shift 1,DASH8099,Highlander,Analog,1024x600,410.0,11.86,33.32,Fail,Fail,2.23,v1.24.7,No,Not Calibrated,5337.0,2.0,97.2,EMP990,Pass
2025-10-18,Shift 2,DASH2126,RAV4,Hybrid,1280x720,344.2,13.89,22.19,Fail,Pass,7.45,v1.27.1,Yes,Calibrated,4490.0,216.0,68.4,EMP116,Pass
2025-10-18,Shift 2,DASH1959,Corolla,Hybrid,1024x600,204.5,40.86,39.35,Fail,Fail,6.33,v1.24.7,Yes,Not Calibrated,6241.0,64.0,97.4,EMP785,Pass
2025-10-18,Shift 2,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-10-19,Shift 1,DASH6293,Yaris,Hybrid,1024x600,298.5,33.1,37.73,Fail,Pass,3.35,v1.26.0,Yes,Calibrated,3230.0,50.0,79.7,EMP657,Pass
2025-10-19,Shift 1,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-10-19,Shift 1,DASH3755,Highlander,Hybrid,1024x600,301.4,30.96,27.19,Fail,Pass,2.72,v1.26.0,Yes,Calibrated,3480.0,149.0,9.7,EMP490,Pass
2025-10-19,Shift 2,DASH1836,RAV4,Hybrid,800x480,355.8,11.33,35.85,Fail,Pass,2.34,v1.24.7,No,Calibrated,4414.0,122.0,66.7,EMP706,Pass
2025-10-19,Shift 2,DASH7403,Camry,Digital,1024x600,369.9,20.76,29.88,Pass,Fail,7.0,v1.27.1,Yes,Calibrated,1111.0,216.0,19.1,EMP502,Pass
2025-10-19,Shift 2,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-10-20,Shift 1,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-10-20,Shift 1,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-10-20,Shift 1,DASH6320,RAV4,Analog,1280x720,212.7,17.73,33.41,Pass,Fail,7.96,v1.25.3,Yes,Not Calibrated,6873.0,177.0,70.8,EMP491,Pass
2025-10-20,Shift 2,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-10-20,Shift 2,DASH9690,Tacoma,Analog,800x480,352.8,23.0,20.44,Pass,Pass,6.93,v1.24.7,No,Calibrated,5680.0,208.0,97.1,EMP393,Pass
2025-10-20,Shift 2,DASH3550,Yaris,Hybrid,1024x600,327.9,12.56,32.33,Pass,Fail,5.35,v1.24.7,No,Calibrated,2547.0,175.0,39.1,EMP115,Pass
2025-10-21,Shift 1,DASH4666,Corolla,Hybrid,800x480,302.1,17.52,33.16,Pass,Pass,6.73,v1.25.3,No,Not Calibrated,1103.0,3.0,96.2,EMP912,Pass
2025-10-21,Shift 1,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-10-21,Shift 1,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-10-21,Shift 2,DASH6856,Highlander,Hybrid,1280x720,370.4,35.33,24.87,Pass,Pass,3.46,v1.24.7,No,Calibrated,6715.0,86.0,68.5,EMP390,Pass
2025-10-21,Shift 2,DASH6761,RAV4,Digital,1280x720,202.9,45.69,23.75,Fail,Pass,7.49,v1.25.3,Yes,Not Calibrated,2639.0,9.0,39.9,EMP857,Pass
2025-10-21,Shift 2,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-10-22,Shift 1,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-10-22,Shift 1,DASH8901,Camry,Digital,800x480,487.2,43.88,27.74,Fail,Pass,8.41,v1.24.7,Yes,Not Calibrated,2950.0,91.0,88.2,EMP449,Pass
2025-10-22,Shift 1,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-10-22,Shift 2,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-10-22,Shift 2,DASH6182,Corolla,Hybrid,800x480,359.8,48.47,32.91,Pass,Fail,6.8,v1.27.1,No,Not Calibrated,5172.0,11.0,20.1,EMP763,Pass
2025-10-22,Shift 2,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-10-23,Shift 1,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-10-23,Shift 1,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-10-23,Shift 1,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-10-23,Shift 2,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-10-23,Shift 2,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-10-23,Shift 2,DASH7396,Highlander,Digital,1280x720,395.6,21.22,36.83,Fail,Pass,9.94,v1.27.1,No,Not Calibrated,3785.0,155.0,44.3,EMP122,Pass
2025-10-24,Shift 1,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-10-24,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-10-24,Shift 1,DASH2916,Yaris,Hybrid,800x480,396.6,47.5,31.59,Fail,Pass,5.72,v1.24.7,No,Calibrated,1070.0,159.0,33.2,EMP468,Pass
2025-10-24,Shift 2,DASH5520,Camry,Digital,1024x600,400.8,33.91,26.53,Pass,Fail,6.03,v1.27.1,No,Not Calibrated,1243.0,15.0,43.6,EMP509,Pass
2025-10-24,Shift 2,DASH4570,RAV4,Hybrid,1024x600,465.9,34.42,31.51,Pass,Fail,6.57,v1.24.7,No,Not Calibrated,1456.0,152.0,97.6,EMP197,Pass
2025-10-24,Shift 2,DASH2162,Corolla,Digital,800x480,342.1,49.39,25.94,Fail,Fail,2.65,v1.25.3,No,Not Calibrated,2435.0,235.0,66.0,EMP303,Pass
2025-10-25,Shift 1,DASH7210,Camry,Analog,800x480,450.3,34.38,39.55,Fail,Pass,2.5,v1.26.0,No,Not Calibrated,5704.0,204.0,54.2,EMP367,Pass
2025-10-25,Shift 1,DASH3480,Camry,Digital,1280x720,294.1,25.07,30.99,Pass,Pass,4.78,v1.26.0,Yes,Calibrated,1067.0,46.0,37.8,EMP433,Pass
2025-10-25,Shift 1,DASH6297,Corolla,Hybrid,1024x600,290.1,13.14,20.1,Pass,Fail,7.51,v1.25.3,No,Calibrated,6193.0,91.0,38.6,EMP499,Pass
2025-10-25,Shift 2,DASH2162,Corolla,Digital,800x480,342.1,49.39,25.94,Fail,Fail,2.65,v1.25.3,No,Not Calibrated,2435.0,235.0,66.0,EMP303,Pass
2025-10-25,Shift 2,DASH2628,Corolla,Hybrid,1280x720,375.9,11.42,14.88,Pass,Pass,9.91,v1.27.1,No,Not Calibrated,5582.0,138.0,75.3,EMP913,Pass
2025-10-25,Shift 2,DASH4666,Corolla,Hybrid,800x480,302.1,17.52,33.16,Pass,Pass,6.73,v1.25.3,No,Not Calibrated,1103.0,3.0,96.2,EMP912,Pass
2025-10-26,Shift 1,DASH4595,Yaris,Analog,1280x720,409.1,14.25,24.31,Pass,Pass,8.02,v1.27.1,Yes,Not Calibrated,4015.0,90.0,79.6,EMP787,Pass
2025-10-26,Shift 1,DASH8875,Corolla,Analog,1024x600,311.6,32.1,39.86,Fail,Fail,3.19,v1.26.0,Yes,Calibrated,5765.0,158.0,25.2,EMP272,Pass
2025-10-26,Shift 1,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-10-26,Shift 2,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-10-26,Shift 2,DASH2986,Camry,Digital,1024x600,424.9,34.58,29.67,Pass,Fail,7.24,v1.24.7,No,Not Calibrated,3637.0,144.0,38.1,EMP789,Pass
2025-10-26,Shift 2,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-10-27,Shift 1,DASH1750,Yaris,Digital,1024x600,237.8,15.12,29.08,Fail,Fail,3.75,v1.25.3,Yes,Not Calibrated,1502.0,236.0,8.9,EMP394,Fail
2025-10-27,Shift 1,DASH1771,Tacoma,Digital,1280x720,483.3,36.53,13.43,Pass,Fail,9.92,v1.24.7,Yes,Not Calibrated,2654.0,183.0,49.6,EMP696,Pass
2025-10-27,Shift 1,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-10-27,Shift 2,DASH1178,Tacoma,Hybrid,1280x720,298.2,25.69,33.71,Fail,Fail,7.94,v1.24.7,No,Calibrated,1412.0,217.0,11.3,EMP916,Pass
2025-10-27,Shift 2,DASH4138,Corolla,Digital,1280x720,474.2,35.75,27.81,Pass,Fail,7.02,v1.25.3,Yes,Calibrated,1094.0,186.0,30.4,EMP525,Pass
2025-10-27,Shift 2,DASH3956,Tacoma,Digital,1024x600,347.0,11.92,21.91,Fail,Pass,5.63,v1.26.0,No,Not Calibrated,6663.0,151.0,16.1,EMP728,Fail
2025-10-28,Shift 1,DASH7173,Tacoma,Hybrid,1280x720,379.7,13.71,23.44,Pass,Fail,5.47,v1.25.3,Yes,Calibrated,868.0,49.0,1.6,EMP679,Fail
2025-10-28,Shift 1,DASH8730,Corolla,Digital,800x480,203.5,27.58,28.25,Pass,Pass,2.93,v1.25.3,No,Calibrated,5701.0,56.0,13.5,EMP256,Pass
2025-10-28,Shift 1,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-10-28,Shift 2,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-10-28,Shift 2,DASH3755,Highlander,Hybrid,1024x600,301.4,30.96,27.19,Fail,Pass,2.72,v1.26.0,Yes,Calibrated,3480.0,149.0,9.7,EMP490,Pass
2025-10-28,Shift 2,DASH4167,Camry,Digital,1280x720,242.4,38.07,36.56,Pass,Pass,2.95,v1.24.7,Yes,Not Calibrated,1301.0,95.0,64.7,EMP462,Pass
2025-10-29,Shift 1,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-10-29,Shift 1,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-10-29,Shift 1,DASH3049,Tacoma,Digital,800x480,203.4,10.17,36.03,Fail,Pass,9.64,v1.27.1,No,Not Calibrated,2977.0,83.0,11.5,EMP612,Pass
2025-10-29,Shift 2,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-10-29,Shift 2,DASH2180,Camry,Hybrid,1280x720,305.9,27.45,24.17,Pass,Pass,8.78,v1.25.3,Yes,Calibrated,984.0,96.0,84.6,EMP968,Pass
2025-10-29,Shift 2,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-10-30,Shift 1,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-10-30,Shift 1,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-10-30,Shift 1,DASH7173,Tacoma,Hybrid,1280x720,379.7,13.71,23.44,Pass,Fail,5.47,v1.25.3,Yes,Calibrated,868.0,49.0,1.6,EMP679,Fail
2025-10-30,Shift 2,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-10-30,Shift 2,DASH2327,Camry,Digital,1280x720,461.7,41.91,29.69,Pass,Fail,4.79,v1.25.3,No,Calibrated,1311.0,158.0,5.5,EMP709,Pass
2025-10-30,Shift 2,DASH3049,Tacoma,Digital,800x480,203.4,10.17,36.03,Fail,Pass,9.64,v1.27.1,No,Not Calibrated,2977.0,83.0,11.5,EMP612,Pass
2025-10-31,Shift 1,DASH3806,Tacoma,Digital,1024x600,337.6,49.92,24.56,Fail,Fail,4.46,v1.25.3,Yes,Calibrated,3159.0,161.0,11.7,EMP156,Pass
2025-10-31,Shift 1,DASH7843,Highlander,Hybrid,1024x600,318.8,32.07,33.27,Fail,Fail,6.59,v1.24.7,Yes,Not Calibrated,5790.0,210.0,39.3,EMP667,Pass
2025-10-31,Shift 1,DASH9663,Camry,Digital,1280x720,400.5,42.7,21.36,Pass,Pass,4.51,v1.25.3,Yes,Calibrated,3253.0,182.0,74.9,EMP821,Pass
2025-10-31,Shift 2,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-10-31,Shift 2,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-10-31,Shift 2,DASH8099,Highlander,Analog,1024x600,410.0,11.86,33.32,Fail,Fail,2.23,v1.24.7,No,Not Calibrated,5337.0,2.0,97.2,EMP990,Pass
2025-11-01,Shift 1,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-11-01,Shift 1,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-11-01,Shift 1,DASH1750,Yaris,Digital,1024x600,237.8,15.12,29.08,Fail,Fail,3.75,v1.25.3,Yes,Not Calibrated,1502.0,236.0,8.9,EMP394,Fail
2025-11-01,Shift 2,DASH3592,Highlander,Hybrid,1280x720,393.8,37.29,15.62,Fail,Fail,3.12,v1.27.1,Yes,Calibrated,4723.0,185.0,79.6,EMP940,Pass
2025-11-01,Shift 2,DASH1389,Camry,Analog,800x480,396.3,26.56,36.75,Fail,Pass,7.51,v1.27.1,No,Not Calibrated,1179.0,107.0,91.5,EMP516,Pass
2025-11-01,Shift 2,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-11-02,Shift 1,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-11-02,Shift 1,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-11-02,Shift 1,DASH4000,RAV4,Analog,1024x600,403.2,13.1,18.15,Fail,Fail,8.72,v1.25.3,No,Calibrated,5025.0,30.0,72.2,EMP936,Pass
2025-11-02,Shift 2,DASH5094,Highlander,Hybrid,800x480,338.2,27.22,39.04,Pass,Pass,6.96,v1.25.3,Yes,Calibrated,3656.0,5.0,64.7,EMP909,Pass
2025-11-02,Shift 2,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-11-02,Shift 2,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-03,Shift 1,DASH8020,RAV4,Hybrid,1024x600,232.8,40.67,13.01,Pass,Fail,4.54,v1.25.3,Yes,Not Calibrated,4642.0,63.0,15.9,EMP398,Pass
2025-11-03,Shift 1,DASH6392,RAV4,Hybrid,800x480,426.1,48.8,37.34,Fail,Fail,6.09,v1.25.3,Yes,Not Calibrated,2608.0,218.0,38.8,EMP908,Pass
2025-11-03,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-11-03,Shift 2,DASH6293,Yaris,Hybrid,1024x600,298.5,33.1,37.73,Fail,Pass,3.35,v1.26.0,Yes,Calibrated,3230.0,50.0,79.7,EMP657,Pass
2025-11-03,Shift 2,DASH6357,Camry,Analog,1280x720,283.6,38.41,33.6,Fail,Pass,5.56,v1.24.7,Yes,Calibrated,1328.0,124.0,20.9,EMP692,Pass
2025-11-03,Shift 2,DASH4954,RAV4,Hybrid,800x480,440.0,29.46,11.99,Fail,Pass,3.7,v1.26.0,No,Not Calibrated,3425.0,93.0,48.9,EMP157,Pass
2025-11-04,Shift 1,DASH6039,Yaris,Hybrid,800x480,232.9,15.36,20.41,Pass,Pass,3.42,v1.25.3,No,Not Calibrated,952.0,190.0,51.8,EMP645,Pass
2025-11-04,Shift 1,DASH3988,Highlander,Digital,1024x600,215.1,38.49,36.12,Fail,Fail,4.47,v1.26.0,Yes,Not Calibrated,1210.0,198.0,30.0,EMP356,Pass
2025-11-04,Shift 1,DASH1393,Highlander,Analog,1024x600,253.9,45.62,16.71,Pass,Pass,7.99,v1.24.7,Yes,Not Calibrated,4497.0,42.0,81.0,EMP673,Pass
2025-11-04,Shift 2,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-11-04,Shift 2,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-11-04,Shift 2,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-11-05,Shift 1,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-11-05,Shift 1,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-11-05,Shift 1,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-11-05,Shift 2,DASH7194,Camry,Hybrid,1280x720,281.9,28.85,17.6,Fail,Pass,7.22,v1.27.1,No,Calibrated,3292.0,152.0,14.8,EMP870,Pass
2025-11-05,Shift 2,DASH4098,Camry,Analog,1280x720,491.5,39.54,26.34,Fail,Fail,9.95,v1.27.1,No,Calibrated,3971.0,184.0,3.4,EMP558,Pass
2025-11-05,Shift 2,DASH1452,RAV4,Analog,1280x720,301.7,22.83,32.05,Fail,Pass,6.06,v1.24.7,No,Calibrated,5344.0,122.0,71.3,EMP395,Pass
2025-11-06,Shift 1,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-11-06,Shift 1,DASH5520,Camry,Digital,1024x600,400.8,33.91,26.53,Pass,Fail,6.03,v1.27.1,No,Not Calibrated,1243.0,15.0,43.6,EMP509,Pass
2025-11-06,Shift 1,DASH1836,RAV4,Hybrid,800x480,355.8,11.33,35.85,Fail,Pass,2.34,v1.24.7,No,Calibrated,4414.0,122.0,66.7,EMP706,Pass
2025-11-06,Shift 2,DASH8511,Corolla,Hybrid,1280x720,211.9,42.63,32.85,Fail,Fail,2.55,v1.25.3,Yes,Not Calibrated,5889.0,161.0,59.1,EMP218,Pass
2025-11-06,Shift 2,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-11-06,Shift 2,DASH3480,Camry,Digital,1280x720,294.1,25.07,30.99,Pass,Pass,4.78,v1.26.0,Yes,Calibrated,1067.0,46.0,37.8,EMP433,Pass
2025-11-07,Shift 1,DASH9080,RAV4,Hybrid,800x480,292.6,18.14,26.61,Fail,Fail,5.5,v1.27.1,Yes,Not Calibrated,1869.0,230.0,74.1,EMP860,Pass
2025-11-07,Shift 1,DASH3049,Tacoma,Digital,800x480,203.4,10.17,36.03,Fail,Pass,9.64,v1.27.1,No,Not Calibrated,2977.0,83.0,11.5,EMP612,Pass
2025-11-07,Shift 1,DASH9392,RAV4,Digital,800x480,344.2,37.95,16.5,Pass,Pass,7.15,v1.25.3,No,Not Calibrated,1135.0,105.0,34.9,EMP957,Pass
